Employee ID,Employee Name,Age,Gender,Marital Status,Having Degree,Job Role,Department,Work From,Work To,Tenure,Salary,Bonus,Claims,Worked Project,No of Leaves,Distance,No of Parents,No of Children,No of Complaints,Reason to Leave,Churn
1151,308,2,0,1,1,14,5,1233,1062,4,18,1320,1663,3,17,113,0,0,2,5,1
1152,2002,29,0,1,1,18,4,2154,1444,11,17,1269,254,8,0,1057,2,0,3,7,1
1153,2461,11,1,1,0,20,6,2388,1733,0,5,489,1724,4,10,648,2,0,2,5,1
1154,1669,14,0,0,0,3,6,1227,434,11,6,694,1654,10,16,1539,1,5,2,2,1
1155,2543,9,0,1,1,7,3,1618,762,11,9,1290,911,5,7,2683,2,0,5,7,1
1156,634,9,1,1,1,23,4,2071,2131,42,21,980,905,11,0,2589,2,0,2,0,0
1158,13,11,0,1,1,14,5,513,361,3,18,1220,294,10,10,1572,1,0,5,7,1
1159,2491,5,0,0,0,20,6,789,339,41,5,876,631,0,3,391,0,0,3,7,1
1160,711,8,1,1,0,0,0,864,640,4,0,0,1211,10,16,60,0,0,1,1,1
1161,674,11,0,1,0,3,6,2230,1764,33,6,881,2192,2,3,871,1,0,5,7,1
1162,1750,8,0,0,0,3,6,1971,1796,41,6,656,869,12,10,2692,0,2,1,2,1
1163,2117,24,0,0,0,15,1,552,2158,28,8,1020,40,2,12,2077,3,2,3,2,1
1164,1841,5,0,1,0,11,3,1275,520,33,2,633,1317,8,13,1225,2,0,4,5,1
1165,878,15,0,1,1,23,4,638,1821,23,21,1126,599,11,13,1662,0,0,3,7,1
1166,1858,4,0,0,0,0,0,2465,2340,33,0,0,2193,7,9,2490,3,2,4,6,1
1167,99,17,0,0,0,13,6,1907,1866,1,7,1124,1416,11,16,1706,4,4,3,2,1
1169,95,14,1,0,0,9,3,788,1472,18,4,604,2070,8,15,1532,4,5,1,4,1
1170,1007,29,0,0,1,19,3,920,1694,17,19,168,2199,1,5,1731,1,5,1,2,1
1171,1906,24,0,0,0,9,3,1523,1384,3,4,502,740,2,12,2107,2,2,2,2,1
1172,1313,11,0,1,0,0,0,90,2333,37,0,0,1628,7,6,2430,1,0,5,7,1
1173,685,24,0,1,0,9,3,369,1866,28,4,557,2016,4,2,2232,2,0,3,7,1
1174,313,8,0,1,0,11,3,621,1144,17,2,597,2165,4,0,1846,0,0,2,0,0
1175,2049,20,0,0,0,6,3,595,1951,25,2,492,564,9,10,2281,0,4,1,2,1
1176,2139,8,0,1,0,6,3,742,1744,21,2,530,357,7,2,979,2,0,5,7,1
1177,2447,8,0,0,1,23,4,1810,1149,38,21,111,764,12,9,931,4,1,1,2,1
1178,1751,14,1,0,1,14,5,1133,444,33,18,683,1308,6,15,1143,0,1,7,5,1
1180,656,8,0,0,0,6,3,543,214,40,2,746,550,10,16,2371,3,2,1,2,1
1181,2234,20,0,1,0,6,3,933,493,41,2,901,1665,6,3,457,0,0,5,7,1
1182,1936,11,0,1,1,10,3,1641,1010,39,16,1310,842,1,0,2089,0,0,3,7,1
1183,2522,5,1,0,0,9,3,2073,1921,40,4,478,719,4,2,1666,1,1,3,0,0
1184,203,18,0,0,0,20,6,533,714,12,5,511,1051,2,4,2024,3,2,1,2,1
1185,1061,23,1,1,0,15,1,2345,1761,11,8,916,1077,7,3,1693,1,0,3,0,0
1186,329,23,1,0,0,0,0,764,319,40,0,0,1680,6,0,742,1,2,3,0,0
1187,2110,21,0,0,0,20,6,282,1610,28,5,474,496,3,20,2053,3,5,1,2,1
1188,1049,12,0,1,0,21,6,2343,2046,33,2,803,2341,1,19,2144,0,0,4,5,1
1189,1356,28,0,1,0,13,6,2125,1311,11,7,792,160,11,4,1627,1,0,3,7,1
1191,1471,2,1,1,1,24,6,96,637,17,15,1288,840,8,6,1833,1,0,5,5,1
1192,2016,3,0,1,0,0,0,1694,1398,1,0,0,1836,7,16,1957,0,0,3,0,0
1193,2403,2,0,1,1,17,6,1056,604,42,12,931,1450,11,12,415,0,0,2,0,0
1194,2127,4,0,1,0,6,3,768,647,5,2,740,676,3,1,1613,2,0,3,7,1
1195,1472,10,1,0,0,3,6,2145,1473,22,6,857,1655,0,4,182,3,5,2,0,0
1196,1671,23,0,1,0,15,1,2501,1954,0,8,859,1007,7,10,1226,0,0,4,5,1
1197,1604,21,0,1,1,24,6,2467,2074,11,15,89,455,3,15,337,1,0,4,7,1
1198,978,26,0,1,1,22,3,1388,1211,4,10,1139,1286,7,7,0,2,0,2,0,0
1199,730,4,0,1,0,11,3,2007,1722,41,2,361,963,9,5,2397,0,0,5,7,1
1200,2509,15,0,1,1,2,1,301,96,39,11,186,1833,7,16,2484,2,0,3,7,1
1202,822,21,0,1,0,21,6,1079,624,42,2,785,363,9,9,136,2,0,4,7,1
1203,1102,30,0,0,0,0,0,1785,1991,4,0,0,1279,4,3,554,1,1,2,2,1
1204,210,16,0,1,1,22,3,2375,2170,33,10,967,1895,9,0,328,1,0,5,7,1
1205,1075,19,0,0,0,11,3,438,2359,30,2,494,499,2,11,666,1,0,2,6,1
1206,1202,5,0,0,0,6,3,2330,1942,22,2,502,2116,2,10,854,4,3,3,6,1
1207,550,28,0,1,1,2,1,326,1103,20,11,661,1854,9,8,1348,1,0,3,7,1
1208,1908,12,1,1,0,9,3,810,383,41,4,599,2274,9,4,2171,0,0,0,0,0
1209,991,14,0,0,0,0,0,1868,999,11,0,0,2365,2,6,2179,3,0,1,2,1
1210,1405,14,0,0,0,15,1,1890,1298,38,8,1127,1404,5,20,1601,2,3,1,2,1
1211,1149,23,0,0,1,8,3,732,764,8,14,1120,1664,1,18,2558,2,5,1,2,1
1213,1310,27,0,1,0,15,1,1863,1071,22,8,959,750,12,8,1235,1,0,1,0,0
1214,1638,24,0,0,0,11,3,465,1387,23,2,631,1504,12,13,824,3,3,2,2,1
1215,1137,18,0,1,0,0,0,2201,2143,40,0,0,80,8,10,749,0,0,5,7,1
1216,2089,4,0,1,0,6,3,605,105,11,2,715,1028,5,15,88,2,0,3,7,1
1217,177,4,1,1,0,20,6,1672,766,11,5,808,592,2,9,1278,1,0,2,0,0
1218,2102,3,0,1,0,13,6,917,1334,14,7,935,585,7,11,2458,1,0,2,0,0
1219,1834,20,0,1,1,4,1,977,943,7,1,267,1857,3,12,1051,2,0,5,7,1
1220,2470,29,0,0,1,17,6,443,132,38,12,192,102,12,7,1021,0,2,3,2,1
1221,34,13,1,1,1,7,3,2113,1216,0,9,20,399,4,20,354,1,0,2,0,0
1222,1458,2,0,1,1,24,6,825,225,22,15,833,191,5,0,1726,1,0,2,5,1
1225,618,30,1,1,0,15,1,1423,1305,4,8,826,443,0,13,574,0,0,1,0,0
1226,224,13,0,0,0,9,3,1028,311,22,4,622,1026,8,5,2240,1,4,1,2,1
1227,1696,9,0,1,0,21,6,803,288,39,2,731,1108,12,2,1174,1,0,4,7,1
1228,1012,16,0,1,0,9,3,1543,667,11,4,514,323,4,16,2694,2,0,4,7,1
1229,216,11,1,1,0,20,6,2302,2007,33,5,832,1126,12,4,2513,1,0,0,0,0
1230,1404,4,1,1,1,19,3,2229,1554,11,19,46,1197,10,18,901,1,0,1,0,0
1231,1424,16,0,1,0,21,6,570,2321,28,2,326,589,4,2,774,2,0,3,7,1
1232,930,17,1,0,0,21,6,2202,1658,22,2,369,338,4,4,530,0,2,3,5,1
1233,1910,0,0,1,0,0,0,680,353,1,0,0,73,6,20,2649,2,0,0,0,0
1234,546,20,0,1,0,0,0,594,472,5,0,0,1910,5,10,2635,0,0,5,7,1
1236,2534,28,1,0,1,17,6,993,716,3,12,585,96,4,7,1172,4,1,3,5,1
1237,1427,6,1,1,0,12,1,1775,1588,1,3,511,1063,8,16,1738,0,0,0,3,1
1238,1589,7,1,1,1,16,1,653,117,11,13,1317,643,0,16,989,0,0,2,0,0
1239,2320,3,0,1,1,1,1,891,266,22,20,1315,1648,4,10,2600,0,0,3,0,0
1240,1144,24,1,0,0,13,6,1293,422,0,7,1060,504,1,7,18,4,4,4,5,1
1241,265,23,1,0,0,11,3,255,51,38,2,597,2133,7,2,1727,3,1,3,0,0
1242,1520,1,0,1,1,19,3,410,925,17,19,170,2351,1,12,2632,1,0,1,5,1
1243,609,15,1,1,0,9,3,2130,1246,0,4,469,1736,6,0,365,1,0,2,0,0
1244,212,22,0,1,0,13,6,1220,895,1,7,1055,2010,7,15,2097,1,0,3,7,1
1245,65,17,0,1,1,7,3,52,417,13,9,477,2268,3,18,252,0,0,4,7,1
1247,1422,18,0,1,1,16,1,1134,497,38,13,825,1034,10,8,690,1,0,5,7,1
1248,650,3,0,1,0,20,6,1308,976,1,5,595,949,4,10,1796,1,0,1,0,0
1249,527,9,0,0,0,3,6,738,1056,14,6,498,126,10,20,844,3,3,3,2,1
1250,347,2,0,1,1,7,3,1126,769,2,9,333,449,2,1,1478,1,0,1,0,0
1251,1148,29,0,0,0,21,6,413,211,42,2,449,1264,8,19,1030,2,5,3,2,1
1252,1255,22,0,0,0,9,3,2083,2125,42,4,596,446,4,12,1918,2,4,3,2,1
1253,1314,19,0,1,0,11,3,596,365,2,2,278,1894,9,4,1011,1,0,5,7,1
1254,2197,30,0,1,0,6,3,669,675,8,2,724,641,8,4,2190,0,0,3,7,1
1255,679,15,0,1,0,3,6,1626,1988,7,6,461,2179,9,14,890,0,0,4,7,1
1256,1700,2,0,1,0,20,6,1742,1765,3,5,483,814,5,5,2439,2,0,6,5,1
1258,1577,10,0,1,1,10,3,1538,1231,1,16,587,368,7,20,1101,0,0,4,7,1
1259,1584,13,0,1,0,13,6,778,1651,19,7,828,1816,3,11,1851,2,0,7,5,1
1260,2502,22,0,1,0,21,6,1209,1255,7,2,626,897,8,8,121,2,0,4,7,1
1261,1683,21,0,1,1,4,1,1664,1141,40,1,244,366,5,20,218,2,0,4,7,1
1262,1995,20,0,1,1,14,5,858,1863,20,18,894,1853,4,11,847,0,0,4,7,1
1263,1807,15,1,1,0,0,0,1491,1680,6,0,0,1888,10,7,1390,1,0,0,0,0
1264,2048,28,0,0,0,0,0,560,298,42,0,0,926,2,9,1451,1,5,1,2,1
1265,1456,15,0,0,0,21,6,1546,1900,7,2,742,1311,6,1,2167,2,2,1,2,1
1266,516,17,0,1,0,21,6,558,121,22,2,800,1403,10,15,720,0,0,3,7,1
1267,894,30,0,1,0,15,1,1283,718,41,8,811,2232,12,10,706,2,0,4,7,1
1269,1721,3,1,1,0,13,6,2360,1819,11,7,852,985,1,10,2113,2,0,2,0,0
1270,271,0,0,0,1,23,4,1739,1071,38,21,1314,117,9,9,576,4,5,0,0,0
1271,240,26,1,1,0,21,6,132,1647,30,2,476,2344,1,3,1565,1,0,2,0,0
1272,1116,8,1,0,0,0,0,956,318,33,0,0,571,8,2,809,3,0,0,0,0
1273,740,15,1,1,0,9,3,2491,2033,11,4,560,830,9,9,2538,1,0,8,5,1
1274,85,30,0,0,0,12,1,678,1789,23,3,577,1723,7,19,2352,3,0,3,2,1
1275,506,22,0,1,0,0,0,928,355,39,0,0,1428,8,0,1378,0,0,4,7,1
1276,320,17,0,1,0,3,6,430,58,11,6,797,1161,7,7,1276,1,0,5,7,1
1277,2431,12,0,0,0,15,1,2458,2253,33,8,856,2208,9,4,538,0,2,1,2,1
1278,2555,15,0,0,1,8,3,971,1235,12,14,518,802,11,3,869,4,4,2,2,1
1280,348,12,0,1,0,0,0,1194,465,33,0,0,1874,10,2,1588,1,0,3,7,1
1281,2,7,1,1,0,20,6,1455,1506,6,5,834,143,12,7,815,0,0,0,0,0
1282,891,12,1,1,0,0,0,1419,518,0,0,0,1560,9,17,528,2,0,6,1,1
1283,562,27,0,0,0,9,3,873,1112,10,4,602,2115,5,5,181,0,4,3,2,1
1284,1843,0,0,1,1,10,3,2468,1862,0,16,317,1817,10,7,69,1,0,1,0,0
1285,1386,3,0,1,1,17,6,2141,2179,41,12,942,1015,10,4,2575,1,0,2,5,1
1286,1216,1,0,0,0,6,3,2386,2057,22,2,646,1332,6,10,866,4,5,2,0,0
1287,1061,22,1,1,0,9,3,661,1353,18,4,511,171,1,2,2157,1,0,1,0,0
1288,2506,30,0,1,0,6,3,1024,280,11,2,827,326,5,3,1801,1,0,3,7,1
1289,906,22,1,1,1,10,3,153,2342,36,16,574,1938,2,14,414,1,0,1,0,0
1291,2227,1,1,1,0,15,1,327,1351,24,8,1183,1952,10,9,1036,0,0,8,5,1
1292,2242,4,0,1,1,17,6,477,1346,21,12,753,1982,11,15,1647,0,0,4,7,1
1293,1114,0,1,1,1,0,0,2442,1845,0,0,0,1349,1,14,1890,1,0,1,1,1
1294,1320,15,0,1,0,0,0,1845,1784,1,0,0,2054,7,0,295,0,0,1,0,0
1295,1391,18,0,0,1,1,1,366,433,7,20,1300,390,9,0,2062,0,4,3,2,1
1296,882,1,0,1,0,21,6,258,47,33,2,318,566,5,9,1008,2,0,2,0,0
1297,661,5,0,1,0,9,3,2359,2307,39,4,602,658,10,15,248,0,0,4,7,1
1298,1794,4,1,1,0,11,3,40,285,9,2,280,584,11,15,1475,2,0,2,3,1
1299,1595,11,1,1,0,13,6,351,828,15,7,805,418,8,11,2712,1,0,2,0,0
1300,1428,26,0,1,1,5,2,477,283,2,10,324,1258,0,2,288,1,0,5,7,1
1302,2150,30,0,1,1,14,5,1109,1102,6,18,878,1004,6,15,498,1,0,3,7,1
1303,2266,16,0,1,0,6,3,2274,2127,39,2,686,1070,2,5,1775,2,0,4,7,1
1304,1877,23,1,1,0,6,3,1989,1320,33,2,913,1262,4,11,2009,0,0,8,5,1
1305,2572,7,1,1,1,19,3,310,359,6,19,501,1353,1,13,2076,2,0,0,0,0
1306,1132,20,1,1,0,3,6,959,1557,15,6,588,1666,6,2,2669,0,0,3,5,1
1307,512,4,0,1,1,8,3,773,1213,15,14,690,2288,6,19,2285,2,0,3,7,1
1308,1778,16,1,1,0,12,1,77,1282,28,3,546,1987,9,3,2570,1,0,8,5,1
1309,1817,24,0,0,0,12,1,1765,934,22,3,332,2342,4,2,1069,1,0,3,6,1
1310,634,12,0,1,0,11,3,300,398,7,2,526,1390,9,4,1016,0,0,3,7,1
1311,2427,27,1,1,0,0,0,2387,2236,38,0,0,125,6,2,2114,0,0,3,0,0
1313,1439,26,1,1,1,4,1,2385,1882,11,1,294,2122,3,0,1660,0,0,3,0,0
1314,535,24,1,1,0,0,0,2188,1460,0,0,0,554,9,19,2051,0,0,3,0,0
1315,2076,19,0,1,0,13,6,2401,1958,22,7,827,246,11,3,1025,2,0,4,7,1
1316,2028,30,0,1,1,19,3,1730,1684,2,19,153,1274,3,1,1686,0,0,5,7,1
1317,87,15,0,1,1,22,3,2000,2021,1,10,225,396,11,11,83,1,0,3,7,1
1318,629,24,0,1,0,9,3,290,1599,27,4,530,956,3,2,1180,0,0,4,7,1
1319,80,9,0,0,1,4,1,1210,404,11,1,1079,1842,7,13,1793,1,0,3,7,1
1320,138,28,0,1,0,9,3,104,291,8,4,530,1999,11,6,1575,0,0,5,7,1
1321,518,16,1,0,0,3,6,1951,1470,38,6,694,57,3,7,652,0,1,1,0,0
1322,1209,9,1,1,0,3,6,2307,1932,22,6,796,1556,5,18,1443,0,0,6,5,1
1324,677,30,1,1,0,0,0,1558,1303,2,0,0,700,12,3,1247,0,0,2,0,0
1325,2325,23,0,1,0,9,3,931,323,33,4,569,1798,8,13,2650,2,0,3,7,1
1326,1663,22,0,1,0,6,3,309,29,11,2,489,2138,10,15,1730,0,0,4,7,1
1327,1898,29,0,1,1,23,4,361,332,4,21,210,1005,6,2,403,2,0,3,7,1
1328,1091,3,0,1,0,9,3,550,984,16,4,560,1629,3,1,2236,0,0,0,0,0
1329,541,12,0,1,0,6,3,2085,1408,22,2,631,1469,5,4,1446,1,0,4,7,1
1330,2246,7,0,1,0,20,6,328,89,39,5,669,446,5,5,1272,1,0,5,7,1
1331,2562,6,0,0,0,13,6,2416,1897,11,7,863,387,0,2,1410,3,4,1,2,1
1332,2316,28,1,1,0,15,1,943,1933,18,8,1017,2153,0,16,134,2,0,7,5,1
1333,1812,29,0,0,0,0,0,376,553,10,0,0,2007,5,2,2392,4,0,1,2,1
1336,640,4,0,0,0,15,1,1825,995,11,8,1109,651,0,3,802,0,4,5,7,1
1337,1409,7,0,1,1,0,0,478,590,10,0,0,88,2,14,2580,1,0,4,7,1
1338,40,17,0,0,1,7,3,447,586,9,9,238,1324,2,2,378,4,4,2,2,1
1339,1527,15,0,0,0,3,6,64,2117,36,6,746,1452,3,2,2554,0,4,3,2,1
1340,1635,23,0,0,1,0,0,484,2283,30,0,0,1727,7,0,988,1,5,3,2,1
1341,800,19,0,0,0,11,3,1812,1176,38,2,562,1889,1,20,1518,2,4,1,2,1
1342,1258,14,1,0,0,21,6,1698,2178,7,2,763,2111,11,11,1756,2,4,2,4,1
1343,1889,8,0,1,0,15,1,2395,2285,38,8,1032,1078,5,16,1868,0,0,3,7,1
1344,2423,13,0,1,0,9,3,241,26,22,4,523,2150,1,9,1007,2,0,5,7,1
1345,1513,23,0,0,0,0,0,1957,1413,38,0,0,1845,3,9,370,3,4,3,2,1
1347,455,12,0,1,1,5,2,889,216,0,10,223,198,12,11,63,0,0,3,7,1
1348,1780,20,0,0,0,21,6,1871,996,11,2,765,174,6,18,711,2,3,1,2,1
1349,1801,25,1,1,1,18,4,1431,832,39,17,1095,888,3,2,1116,0,0,4,5,1
1350,1443,13,1,1,0,9,3,1982,1339,33,4,455,560,10,13,1412,2,0,5,5,1
1351,2065,23,0,1,0,12,1,1373,597,33,3,595,1606,6,19,1106,1,0,5,7,1
1352,1688,21,0,1,1,8,3,2224,2137,40,14,43,1696,1,15,189,2,0,4,7,1
1353,1200,7,0,0,0,6,3,1512,1313,3,2,851,1807,8,5,1055,1,1,2,2,1
1354,2563,26,1,0,1,24,6,816,206,11,15,921,1986,7,5,1598,1,3,0,0,0
1355,135,26,0,1,0,0,0,572,538,6,0,0,2256,1,20,159,0,0,3,7,1
1356,2571,14,1,1,1,22,3,2289,2259,40,10,83,1900,1,6,167,0,0,1,0,0
1358,2246,15,0,1,0,21,6,1934,1293,38,2,645,81,3,4,1778,0,0,4,7,1
1359,1947,13,0,1,0,15,1,288,362,6,8,819,93,11,8,1842,1,0,3,0,0
1360,1059,16,1,1,1,17,6,1048,1728,15,12,730,1914,4,4,1619,0,0,8,5,1
1361,1465,12,1,1,0,20,6,1302,1045,2,5,571,902,1,19,1585,1,0,2,0,0
1362,2115,7,0,0,0,6,3,2311,1903,22,2,539,697,9,8,1125,0,4,3,2,1
1363,1373,4,0,0,0,0,0,2378,1827,0,0,0,1424,10,12,223,0,4,2,6,1
1364,2006,30,0,1,1,22,3,2420,2144,33,10,184,692,8,15,1581,2,0,4,7,1
1365,1913,13,0,1,1,23,4,1479,919,40,21,226,1221,9,7,2258,2,0,5,7,1
1366,2458,15,0,1,0,11,3,1616,1717,5,2,271,252,11,3,1903,0,0,5,7,1
1367,1216,0,0,1,1,23,4,1116,903,4,21,1157,232,5,2,1512,2,0,1,0,0
1369,1578,26,1,1,1,4,1,1570,2305,10,1,194,1849,0,20,1336,2,0,2,5,1
1370,543,6,1,1,0,0,0,1275,529,33,0,0,1486,12,2,1765,2,0,3,1,1
1371,748,21,1,0,0,15,1,1153,650,40,8,918,1862,8,9,898,1,5,1,0,0
1372,2577,1,1,0,1,18,4,2177,1300,0,17,39,974,1,8,433,4,1,7,5,1
1373,392,7,0,0,1,16,1,2454,2322,33,13,581,342,7,18,874,0,3,1,2,1
1374,2454,27,0,0,0,20,6,509,483,6,5,850,1928,5,13,1269,2,5,1,2,1
1375,353,9,1,1,1,17,6,1888,1547,40,12,510,84,1,20,1349,2,0,5,5,1
1376,1182,13,0,1,1,5,2,1009,303,11,10,362,2054,10,12,1795,2,0,5,7,1
1377,973,30,1,1,1,23,4,2443,2177,22,21,12,1076,4,4,2228,0,0,8,5,1
1378,1610,19,0,1,1,5,2,854,642,4,10,57,1362,9,9,765,0,0,5,7,1
1380,1899,17,0,0,0,3,6,2236,2267,41,6,707,565,2,12,2496,4,2,2,2,1
1381,477,11,0,1,0,6,3,398,796,15,2,530,176,8,7,169,1,0,3,7,1
1382,221,22,0,1,0,13,6,1700,1671,3,7,826,2308,7,15,2552,0,0,5,7,1
1383,1239,26,0,1,0,6,3,1090,382,33,2,673,978,10,10,2243,1,0,4,7,1
1384,266,8,1,1,1,24,6,1788,1416,41,15,205,2181,0,2,1665,0,0,4,5,1
1385,1199,11,0,1,1,2,1,826,1502,17,11,91,2102,4,19,2464,2,0,4,7,1
1386,1541,28,0,1,0,6,3,571,486,5,2,634,1652,7,20,1873,2,0,5,7,1
1387,987,1,0,1,1,22,3,2220,1394,0,10,862,707,1,2,2138,1,0,2,5,1
1388,161,18,0,1,1,10,3,715,148,11,16,409,897,10,0,1048,2,0,3,7,1
1389,222,20,0,0,0,6,3,1510,2232,10,2,502,1643,2,12,764,2,2,3,2,1
1391,1585,10,0,0,0,0,0,975,2177,20,0,0,1685,11,11,1772,4,1,2,2,1
1392,1054,28,1,1,0,21,6,601,1987,26,2,598,44,5,0,932,0,0,2,5,1
1393,568,23,0,1,1,16,1,437,108,33,13,458,2368,5,5,619,0,0,3,7,1
1394,397,19,1,0,1,19,3,459,387,5,19,564,1793,7,18,1005,0,0,0,0,0
1395,1163,23,0,1,0,21,6,950,1450,14,2,736,2281,1,8,919,2,0,0,0,0
1396,1907,11,1,1,1,2,1,672,175,33,11,201,1436,8,9,2706,2,0,1,0,0
1397,2568,27,0,1,1,4,1,1620,1584,3,1,224,1697,8,8,803,1,0,3,7,1
1398,2389,23,1,1,1,24,6,744,1461,18,15,1051,2155,0,3,1444,2,0,2,0,0
1399,371,30,1,1,0,13,6,2310,2338,39,7,1124,2224,6,9,570,1,0,1,0,0
1400,631,19,1,1,0,9,3,53,528,16,4,525,297,7,20,686,2,0,0,0,0
1402,1630,13,0,1,0,12,1,1357,1106,2,3,533,1140,5,13,1344,2,0,3,7,1
1403,807,20,1,1,0,12,1,562,750,10,3,363,878,8,6,1739,2,0,1,5,1
1404,1747,10,0,0,0,3,6,3,405,13,6,569,353,4,9,955,2,4,3,2,1
1405,1395,0,0,1,0,13,6,1885,1549,40,7,1048,38,6,4,2433,2,0,0,0,0
1406,2372,14,1,1,0,15,1,2392,2123,33,8,1057,1879,11,17,867,0,0,2,0,0
1407,450,7,0,1,0,21,6,1055,941,5,2,600,1035,1,4,1906,2,0,4,7,1
1408,8,28,0,1,1,2,1,2445,2193,22,11,130,1477,8,18,895,1,0,4,7,1
1409,669,14,1,1,0,11,3,356,2366,32,2,271,316,6,19,1623,1,0,2,3,1
1410,1168,9,1,0,0,15,1,1081,312,11,8,1076,1961,10,2,1809,2,2,0,0,0
1411,2067,3,1,0,1,8,3,2307,1745,11,14,944,2243,2,6,509,1,1,1,0,0
1413,1853,1,0,1,1,19,3,2165,2024,40,19,714,992,7,8,139,2,0,1,0,0
1414,399,28,0,0,1,18,4,2363,1791,11,17,1227,299,10,0,1858,2,0,3,2,1
1415,2511,8,0,1,1,5,2,1715,959,22,10,208,2207,2,5,1548,0,0,3,0,0
1416,590,9,0,0,0,9,3,1212,735,42,4,476,703,2,15,2070,3,4,2,2,1
1417,289,5,0,1,0,20,6,1043,855,4,5,689,716,3,16,2266,2,0,4,7,1
1418,2051,6,0,1,0,6,3,179,1766,30,2,820,559,10,10,762,0,0,4,7,1
1419,2463,22,0,1,1,19,3,2114,1279,0,19,136,1187,12,12,1420,0,0,3,7,1
1420,1986,15,0,1,1,4,1,616,955,14,1,322,2271,7,16,1214,2,0,8,5,1
1421,564,16,0,1,0,12,1,802,212,22,3,405,272,10,9,14,1,0,0,0,0
1422,2547,2,0,1,0,21,6,749,165,0,2,421,2195,12,1,61,0,0,1,5,1
1424,834,12,0,1,0,6,3,654,901,13,2,656,2276,4,19,1996,2,0,5,7,1
1425,1023,21,0,1,1,24,6,1585,2008,8,15,681,1748,0,19,1757,1,0,3,7,1
1426,1634,15,0,1,0,20,6,1906,1569,40,5,863,1972,5,19,2424,0,0,5,7,1
1427,1086,9,1,1,0,9,3,687,451,2,4,538,1917,12,13,2567,2,0,3,0,0
1428,748,30,0,1,0,11,3,1460,798,39,2,523,1630,11,12,1701,0,0,5,7,1
1429,17,4,0,0,0,0,0,188,230,4,0,0,114,8,13,2492,1,4,2,6,1
1430,1031,27,1,1,0,15,1,1367,546,22,8,955,68,2,12,1798,0,0,2,0,0
1431,1288,24,0,1,1,0,0,779,1419,17,0,0,598,8,3,581,0,0,4,7,1
1432,1337,22,1,0,0,15,1,2275,2344,40,8,1054,832,4,18,2626,0,1,3,0,0
1433,676,20,0,0,0,0,0,2087,1475,33,0,0,918,4,19,2605,3,1,2,2,1
1435,1582,24,0,1,0,15,1,1027,287,11,8,1172,1593,7,19,1108,1,0,3,7,1
1436,816,13,0,0,0,6,3,850,201,11,2,557,1064,9,7,1650,2,0,2,2,1
1437,1255,21,1,1,0,15,1,528,500,7,8,824,406,9,19,1744,2,0,2,0,0
1438,249,21,1,1,1,4,1,1731,2241,7,1,337,1155,12,11,309,0,0,3,0,0
1439,2488,15,0,1,0,13,6,530,232,41,7,882,1528,8,17,282,1,0,3,7,1
1440,927,3,0,0,0,11,3,1364,1650,8,2,375,1050,12,20,977,0,2,3,0,0
1441,1339,26,1,1,0,21,6,667,485,4,2,263,2160,8,2,2497,2,0,1,0,0
1442,1001,30,1,0,0,12,1,1148,2206,17,3,478,442,0,10,1989,2,0,8,5,1
1443,1680,16,1,0,0,11,3,1685,1480,2,2,357,818,8,0,331,4,0,5,5,1
1444,246,24,1,0,0,21,6,1582,2076,8,2,378,692,8,3,542,3,1,1,5,1
1447,2360,25,0,0,0,3,6,298,45,22,6,664,380,0,11,748,0,1,5,7,1
1448,1649,20,0,1,1,2,1,2078,1641,38,11,1257,549,1,4,1771,0,0,3,7,1
1449,2486,14,0,1,0,6,3,1453,1146,2,2,901,2065,12,10,1201,0,0,3,7,1
1450,795,13,0,1,1,23,4,756,183,11,21,162,1719,4,13,1685,0,0,4,7,1
1451,2019,15,0,1,0,0,0,1143,477,38,0,0,178,1,3,1294,1,0,5,7,1
1452,2308,25,0,1,1,17,6,365,242,1,12,902,347,9,9,490,0,0,3,7,1
1453,881,4,0,0,1,19,3,2299,2271,39,19,624,977,7,9,1891,2,2,3,7,1
1454,2561,24,0,0,0,9,3,581,295,42,4,573,741,4,17,2606,1,5,2,2,1
1455,2293,6,0,1,0,15,1,2377,2135,33,8,1006,1510,2,15,535,2,0,5,7,1
1456,1406,9,0,1,0,21,6,82,21,38,2,480,711,0,10,2384,0,0,4,7,1
1458,1641,20,0,1,0,13,6,1711,1780,3,7,841,2128,2,11,886,2,0,4,7,1
1459,158,26,0,1,1,17,6,926,2269,23,12,291,2289,4,8,2161,2,0,5,7,1
1460,1524,7,0,1,1,18,4,2173,2103,41,17,1229,894,7,16,343,2,0,5,7,1
1461,1479,5,0,1,1,24,6,503,742,12,15,586,1947,8,7,175,0,0,5,7,1
1462,1013,28,0,1,0,0,0,1678,747,0,0,0,2051,6,15,489,0,0,4,7,1
1463,845,1,0,0,0,3,6,2357,1603,0,6,820,776,10,6,1958,2,2,0,0,0
1464,1571,22,0,0,0,13,6,1679,1253,41,7,965,1418,6,6,1615,3,1,1,2,1
1465,428,2,0,1,1,0,0,1095,626,42,0,0,610,9,14,1291,0,0,1,5,1
1466,1127,11,1,0,0,15,1,119,19,33,8,1020,16,5,8,31,0,2,3,0,0
1467,418,18,0,0,0,12,1,2280,1808,22,3,444,656,9,16,1830,1,1,2,2,1
1469,1069,21,0,1,1,14,5,523,197,40,18,487,2272,5,2,1663,0,0,5,7,1
1470,1205,11,1,1,0,21,6,1638,964,38,2,471,901,1,16,1661,2,0,1,3,1
