id,Job_Title,jobCategory,Age,Gender,Status,Employee_Type,Educational_Level,experiance,Prefer_Shift,crossFunctionlTeamAreas,Training,Salary,Work_Hours,amountOfAutometedWorkEstimate,amountOfManualWorkEstimate,Leave_Per_Month
10372,Production Manager,A,35,Female,Single,Contractor,Master's Degree,15,Evening,Material Purchacing,Non Formal pre entrence Training,77776.0,24,17,100,7
10379,Production Supervisor,A,42,Female,Single,Part Time,Bsc,18,Other,Manufacturing,Non Formal pre entrence Training,86966.0,4,53,83,2
10417,Production Manager,A,42,Female,Married,Helper,Bsc,23,Afternoon,QA,On the Job,89465.0,6,16,54,13
10430,Production Manager,A,40,Female,Married,Part Time,Master's Degree,22,Other,Engineering,Mentoring,97142.0,12,97,58,13
10627,Production Supervisor,A,28,Female,Single,Other,Master's Degree,15,Afternoon,Sales,Non Formal pre entrence Training,88128.0,18,58,77,26
10810,Production Manager,A,29,Male,Married,Full time,Bsc,27,Morning,QA,Formal pre entrence Training,89064.0,13,75,19,25
10837,Production Assistent,A,57,Female,Married,Full time,Master's Degree,38,Night,Design,Other,84970.0,6,48,38,15
10881,Production Manager,A,26,Female,Single,Other,Master's Degree,31,Night,Marketing,Other,85113.0,13,17,68,13
10892,Production Supervisor,A,42,Male,Single,Full time,Master's Degree,30,Other,Sales,On the Job,80631.0,9,71,92,17
10982,Production Supervisor,A,47,Male,Single,Contractor,Master's Degree,12,Afternoon,Engineering,Mentoring,97009.0,6,49,26,14
10998,Production Supervisor,A,22,Male,Married,Full time,Bsc,22,Other,Sales,Formal pre entrence Training,86567.0,9,46,62,4
11202,Production Manager,A,57,Male,Married,Part Time,Master's Degree,41,Night,Manufacturing,On the Job,84820.0,10,19,54,5
11209,Production Assistent,A,25,Male,Married,Part Time,Bsc,5,Morning,Manufacturing,Other,76395.0,4,95,27,2
11452,Production Assistent,A,35,Male,Single,Contractor,Master's Degree,41,Morning,Design,Other,99088.0,5,18,80,22
11477,Production Assistent,A,35,Female,Single,Other,Bsc,29,Evening,QA,Mentoring,86542.0,1,59,90,0
11684,Production Assistent,A,55,Male,Married,Other,Bsc,26,Evening,Engineering,Other,93590.0,10,66,50,1
11808,Production Assistent,A,17,Female,Single,Helper,Bsc,20,Night,Design,Mentoring,83323.0,6,51,53,5
11810,Production Assistent,A,34,Female,Single,Part Time,Bsc,21,Afternoon,Material Purchacing,Formal pre entrence Training,89844.0,1,7,69,4
11877,Production Assistent,A,25,Female,Single,Part Time,Bsc,5,Afternoon,QA,Mentoring,81934.0,4,37,49,18
12018,Production Assistent,A,16,Female,Married,Full time,Master's Degree,25,Night,Manufacturing,Non Formal pre entrence Training,96970.0,5,41,58,11
12055,Production Assistent,A,34,Female,Single,Part Time,Master's Degree,23,Afternoon,Manufacturing,Mentoring,99899.0,14,61,72,27
12072,Production Assistent,A,19,Female,Single,Full time,Master's Degree,37,Night,Manufacturing,Formal pre entrence Training,75335.0,9,63,62,11
12181,Production Manager,A,47,Male,Single,Contractor,Bsc,15,Afternoon,Material Purchacing,Non Formal pre entrence Training,76051.0,8,59,84,27
12282,Production Manager,A,20,Female,Married,Full time,Bsc,22,Night,Marketing,Non Formal pre entrence Training,80834.0,4,71,84,8
12287,Production Supervisor,A,37,Male,Single,Helper,Bsc,3,Morning,Marketing,On the Job,87493.0,8,27,17,17
12437,Production Assistent,A,41,Female,Married,Other,Master's Degree,16,Other,Sales,On the Job,83568.0,5,7,99,8
12545,Production Supervisor,A,22,Female,Single,Helper,Master's Degree,16,Night,Design,Mentoring,81341.0,7,51,6,29
12633,Production Manager,A,24,Male,Married,Full time,Bsc,41,Morning,Manufacturing,Formal pre entrence Training,96788.0,22,4,32,15
12724,Production Manager,A,36,Male,Married,Contractor,Master's Degree,19,Evening,Marketing,Formal pre entrence Training,96552.0,20,86,99,3
12765,Production Supervisor,A,44,Male,Single,Helper,Bsc,37,Morning,Sales,On the Job,87855.0,9,50,50,26
12776,Production Assistent,A,58,Male,Single,Helper,Master's Degree,38,Other,Sales,Formal pre entrence Training,86368.0,15,58,41,0
12878,Production Assistent,A,28,Female,Married,Other,Bsc,34,Afternoon,Design,Other,94740.0,19,24,15,27
12883,Production Assistent,A,22,Female,Single,Part Time,Bsc,39,Morning,Sales,On the Job,90800.0,22,20,6,11
12937,Production Manager,A,36,Female,Married,Other,Bsc,23,Morning,Marketing,Formal pre entrence Training,98090.0,16,31,27,0
13087,Production Assistent,A,41,Female,Single,Part Time,Master's Degree,37,Afternoon,Marketing,Formal pre entrence Training,89653.0,18,80,66,11
13131,Production Supervisor,A,47,Male,Married,Contractor,Bsc,43,Other,Engineering,Formal pre entrence Training,90725.0,11,93,34,26
13140,Production Manager,A,56,Male,Married,Contractor,Bsc,12,Afternoon,Design,Other,75628.0,4,33,87,5
13334,Production Assistent,A,23,Male,Single,Full time,Master's Degree,14,Evening,Engineering,Other,92884.0,24,72,93,19
13698,Production Supervisor,A,23,Male,Married,Helper,Bsc,41,Morning,Sales,Other,83071.0,17,62,8,6
13900,Production Manager,A,42,Male,Married,Part Time,Master's Degree,31,Other,Marketing,On the Job,98893.0,21,24,86,0
13907,Production Manager,A,30,Male,Married,Contractor,Bsc,10,Night,QA,Formal pre entrence Training,81598.0,7,10,43,3
14038,Production Assistent,A,43,Female,Married,Full time,Bsc,8,Morning,Material Purchacing,On the Job,78873.0,23,63,18,1
14118,Production Manager,A,22,Male,Married,Helper,Bsc,3,Night,Design,Mentoring,87050.0,21,98,16,5
14263,Production Assistent,A,53,Female,Single,Other,Master's Degree,25,Other,Marketing,Formal pre entrence Training,77092.0,1,42,31,23
14290,Production Supervisor,A,48,Male,Married,Part Time,Bsc,4,Night,Engineering,Mentoring,79656.0,15,12,68,5
14429,Production Manager,A,56,Male,Married,Helper,Master's Degree,35,Night,Design,Mentoring,91719.0,9,85,80,27
14524,Production Supervisor,A,40,Male,Single,Helper,Bsc,42,Night,Material Purchacing,Non Formal pre entrence Training,75929.0,7,94,74,21
14556,Production Manager,A,43,Female,Single,Helper,Master's Degree,8,Night,Marketing,On the Job,96742.0,13,92,86,12
14622,Production Manager,A,16,Male,Single,Contractor,Master's Degree,14,Night,Manufacturing,On the Job,83200.0,5,49,31,27
14657,Production Assistent,A,58,Female,Single,Helper,Bsc,21,Other,Sales,Formal pre entrence Training,95252.0,11,100,14,11
14699,Production Assistent,A,16,Female,Married,Contractor,Master's Degree,17,Evening,Marketing,Formal pre entrence Training,87319.0,13,8,12,20
14709,Production Supervisor,A,37,Female,Single,Other,Master's Degree,41,Evening,Material Purchacing,Other,95396.0,8,78,87,10
14728,Production Supervisor,A,52,Male,Single,Helper,Bsc,31,Morning,Marketing,Formal pre entrence Training,83124.0,23,99,42,0
14792,Production Assistent,A,20,Female,Single,Part Time,Bsc,24,Morning,Sales,Formal pre entrence Training,82875.0,21,1,67,4
14801,Production Manager,A,47,Female,Single,Full time,Bsc,7,Evening,Material Purchacing,Non Formal pre entrence Training,76120.0,6,49,59,17
14893,Production Assistent,A,29,Female,Single,Other,Bsc,33,Evening,Sales,Non Formal pre entrence Training,93594.0,11,39,17,25
15036,Production Supervisor,A,47,Male,Single,Full time,Master's Degree,10,Other,Design,Other,80108.0,17,32,85,14
15105,Production Assistent,A,53,Female,Married,Full time,Master's Degree,3,Afternoon,Sales,Mentoring,76174.0,6,75,71,23
15173,Production Manager,A,28,Female,Single,Full time,Master's Degree,13,Afternoon,Material Purchacing,Mentoring,97373.0,1,58,80,2
15188,Production Assistent,A,39,Male,Married,Other,Bsc,23,Morning,Sales,Non Formal pre entrence Training,84261.0,19,74,58,16
15274,Production Supervisor,A,31,Female,Married,Full time,Bsc,18,Morning,Sales,Other,80494.0,9,36,89,29
15306,Production Assistent,A,38,Male,Single,Contractor,Master's Degree,26,Night,Design,Mentoring,79277.0,16,37,17,25
15322,Production Manager,A,18,Female,Single,Part Time,Master's Degree,36,Night,QA,Non Formal pre entrence Training,85495.0,19,85,13,25
15423,Production Manager,A,34,Male,Married,Helper,Master's Degree,23,Other,Sales,On the Job,77740.0,8,40,75,10
15429,Production Supervisor,A,55,Female,Married,Contractor,Bsc,31,Night,Material Purchacing,Non Formal pre entrence Training,79245.0,5,8,1,11
15455,Production Assistent,A,49,Female,Single,Contractor,Bsc,10,Afternoon,QA,Other,75383.0,10,92,92,25
15620,Production Supervisor,A,42,Female,Married,Other,Bsc,38,Night,Manufacturing,Mentoring,82873.0,18,82,90,10
16020,Production Manager,A,48,Female,Single,Full time,Bsc,34,Night,QA,On the Job,90463.0,5,93,58,7
16029,Production Supervisor,A,38,Female,Single,Other,Bsc,2,Other,Engineering,Formal pre entrence Training,79673.0,18,82,78,11
16035,Production Manager,A,39,Female,Married,Part Time,Master's Degree,20,Other,Manufacturing,Other,87242.0,2,85,82,29
16371,Production Assistent,A,19,Female,Married,Other,Master's Degree,10,Morning,Marketing,Mentoring,91181.0,9,32,25,13
16443,Production Manager,A,29,Male,Married,Contractor,Master's Degree,8,Evening,Engineering,Non Formal pre entrence Training,93852.0,20,4,10,22
16486,Production Assistent,A,57,Male,Married,Contractor,Master's Degree,38,Morning,Marketing,On the Job,93910.0,24,70,51,27
16512,Production Assistent,A,55,Male,Single,Part Time,Bsc,41,Night,Marketing,Formal pre entrence Training,91561.0,1,82,26,22
16535,Production Supervisor,A,45,Male,Single,Full time,Bsc,39,Afternoon,Material Purchacing,Mentoring,85272.0,5,88,33,14
16825,Production Assistent,A,48,Male,Married,Helper,Bsc,24,Night,Sales,Formal pre entrence Training,95464.0,6,69,9,17
16930,Production Manager,A,30,Male,Single,Contractor,Bsc,23,Afternoon,Material Purchacing,Formal pre entrence Training,76302.0,19,51,65,24
17228,Production Assistent,A,35,Female,Married,Other,Master's Degree,41,Other,Manufacturing,Other,93900.0,20,43,85,16
17853,Production Assistent,A,20,Female,Single,Contractor,Bsc,4,Evening,Material Purchacing,Non Formal pre entrence Training,98905.0,8,73,14,10
17914,Production Supervisor,A,19,Female,Married,Contractor,Master's Degree,6,Evening,QA,Formal pre entrence Training,79389.0,19,23,82,10
17926,Production Manager,A,54,Male,Married,Helper,Master's Degree,17,Night,Marketing,Other,91965.0,19,71,95,6
17945,Production Assistent,A,17,Female,Single,Helper,Bsc,35,Evening,Design,Mentoring,88938.0,15,44,51,19
17970,Production Supervisor,A,25,Male,Married,Part Time,Master's Degree,29,Afternoon,Design,Non Formal pre entrence Training,99469.0,24,80,31,15
18011,Production Assistent,A,40,Male,Single,Contractor,Bsc,24,Night,Material Purchacing,Other,88071.0,1,69,15,12
18040,Production Manager,A,49,Male,Married,Helper,Master's Degree,27,Other,QA,Mentoring,89781.0,12,83,48,21
18052,Production Manager,A,24,Male,Single,Full time,Bsc,12,Morning,QA,Other,99875.0,5,38,58,4
18135,Production Manager,A,33,Male,Married,Full time,Master's Degree,17,Morning,Engineering,Non Formal pre entrence Training,88017.0,13,80,80,2
18347,Production Assistent,A,41,Male,Married,Part Time,Master's Degree,31,Afternoon,Sales,Other,78700.0,14,75,100,17
18433,Production Assistent,A,47,Female,Married,Full time,Bsc,29,Morning,Manufacturing,Mentoring,87075.0,15,87,63,3
18554,Production Supervisor,A,35,Female,Married,Contractor,Master's Degree,19,Evening,Design,Non Formal pre entrence Training,77093.0,24,84,85,19
18724,Production Manager,A,42,Female,Single,Full time,Master's Degree,4,Evening,Design,Non Formal pre entrence Training,94075.0,18,85,75,21
18740,Production Assistent,A,35,Male,Married,Contractor,Master's Degree,40,Afternoon,QA,Formal pre entrence Training,88307.0,21,39,75,18
18822,Production Supervisor,A,39,Male,Married,Helper,Bsc,11,Morning,Manufacturing,Formal pre entrence Training,96602.0,3,47,16,15
18864,Production Assistent,A,55,Male,Single,Contractor,Master's Degree,39,Morning,QA,Other,87142.0,18,76,51,14
18934,Production Supervisor,A,41,Male,Single,Contractor,Bsc,10,Other,Engineering,Mentoring,93111.0,24,54,85,18
19014,Production Supervisor,A,41,Female,Single,Full time,Master's Degree,20,Other,Marketing,Mentoring,97179.0,8,62,65,12
19046,Production Manager,A,30,Female,Single,Full time,Master's Degree,12,Other,Sales,Formal pre entrence Training,92928.0,2,54,48,17
19051,Production Assistent,A,44,Female,Single,Full time,Master's Degree,20,Afternoon,QA,Formal pre entrence Training,81575.0,5,72,83,7
19325,Production Supervisor,A,20,Female,Single,Contractor,Bsc,12,Morning,Marketing,Formal pre entrence Training,88217.0,15,61,78,26
19428,Production Assistent,A,34,Female,Single,Full time,Bsc,26,Other,Manufacturing,Other,83720.0,16,27,96,22
19453,Production Assistent,A,16,Male,Single,Contractor,Bsc,27,Morning,Design,Mentoring,83194.0,4,11,46,1
19781,Production Manager,A,41,Female,Married,Other,Master's Degree,26,Morning,Marketing,Formal pre entrence Training,88854.0,17,94,23,8
19877,Production Manager,A,30,Male,Married,Other,Bsc,41,Night,QA,Non Formal pre entrence Training,88988.0,1,69,92,19
19950,Production Manager,A,22,Male,Single,Part Time,Bsc,25,Night,Engineering,Formal pre entrence Training,93897.0,8,97,74,21
20013,Production Assistent,A,24,Male,Married,Part Time,Bsc,37,Evening,Sales,Formal pre entrence Training,84762.0,23,60,68,23
20081,Production Manager,A,57,Female,Single,Contractor,Bsc,18,Night,Material Purchacing,Mentoring,95002.0,23,38,63,23
20112,Production Manager,A,48,Male,Single,Contractor,Bsc,27,Night,Material Purchacing,Non Formal pre entrence Training,78686.0,13,70,93,9
20137,Production Assistent,A,31,Female,Single,Contractor,Bsc,24,Morning,Design,On the Job,78968.0,22,39,79,27
20191,Production Manager,A,41,Male,Married,Part Time,Master's Degree,18,Evening,Sales,Other,97744.0,4,4,80,10
20345,Production Manager,A,16,Female,Married,Part Time,Master's Degree,40,Other,Sales,Other,81598.0,8,74,100,3
20361,Production Manager,A,31,Male,Married,Other,Master's Degree,3,Other,Manufacturing,Other,90216.0,19,79,22,13
20449,Production Supervisor,A,21,Male,Married,Part Time,Master's Degree,16,Evening,QA,Formal pre entrence Training,97223.0,17,28,18,12
20474,Production Supervisor,A,22,Male,Married,Helper,Bsc,38,Evening,Marketing,On the Job,98810.0,20,53,39,29
20480,Production Supervisor,A,56,Female,Married,Other,Bsc,17,Other,Engineering,Mentoring,94732.0,1,58,29,0
20540,Production Assistent,A,17,Female,Single,Part Time,Master's Degree,36,Night,QA,Formal pre entrence Training,93699.0,12,9,35,12
20556,Production Manager,A,46,Female,Married,Helper,Bsc,21,Evening,Engineering,On the Job,81774.0,14,56,25,11
20575,Production Supervisor,A,47,Male,Single,Other,Master's Degree,27,Night,Sales,Non Formal pre entrence Training,92603.0,23,9,19,18
20686,Production Supervisor,A,34,Male,Married,Contractor,Bsc,23,Evening,Engineering,On the Job,98485.0,22,39,74,16
20814,Production Assistent,A,32,Male,Single,Other,Bsc,9,Night,QA,Mentoring,88870.0,15,30,21,5
20874,Production Manager,A,55,Male,Married,Part Time,Bsc,39,Afternoon,Design,Other,81084.0,6,92,42,18
21033,Production Assistent,A,48,Female,Married,Full time,Bsc,14,Morning,Marketing,On the Job,88383.0,3,46,22,4
21088,Production Assistent,A,24,Male,Single,Contractor,Bsc,37,Morning,Material Purchacing,Formal pre entrence Training,89003.0,15,65,35,22
21165,Production Supervisor,A,44,Female,Single,Part Time,Bsc,1,Afternoon,Engineering,Non Formal pre entrence Training,98584.0,21,41,35,19
21219,Production Assistent,A,43,Female,Married,Full time,Master's Degree,43,Other,Engineering,Formal pre entrence Training,84769.0,20,29,30,24
21245,Production Manager,A,59,Male,Single,Helper,Bsc,42,Night,Engineering,On the Job,95242.0,5,95,17,12
21280,Production Manager,A,37,Female,Single,Helper,Bsc,36,Night,Engineering,Other,87424.0,12,17,52,10
21345,Production Manager,A,44,Female,Single,Part Time,Master's Degree,34,Afternoon,Marketing,On the Job,99173.0,23,39,60,26
21358,Production Supervisor,A,18,Male,Married,Full time,Bsc,33,Evening,Manufacturing,On the Job,76401.0,15,70,8,24
21372,Production Assistent,A,54,Female,Married,Contractor,Bsc,3,Evening,Manufacturing,On the Job,89603.0,19,69,14,7
21474,Production Manager,A,56,Female,Married,Contractor,Master's Degree,7,Evening,Engineering,On the Job,84881.0,10,14,77,29
21665,Production Supervisor,A,19,Male,Single,Part Time,Master's Degree,34,Afternoon,QA,Formal pre entrence Training,79954.0,12,3,26,2
21678,Production Supervisor,A,29,Female,Single,Full time,Bsc,28,Other,QA,On the Job,90631.0,14,98,42,2
21782,Production Manager,A,19,Male,Married,Contractor,Master's Degree,9,Other,Design,Non Formal pre entrence Training,78552.0,13,16,80,16
21799,Production Supervisor,A,25,Male,Single,Helper,Bsc,36,Morning,Sales,Other,90305.0,5,92,95,12
21826,Production Supervisor,A,59,Female,Married,Part Time,Master's Degree,2,Other,QA,Mentoring,89665.0,2,50,48,2
21849,Production Manager,A,51,Male,Single,Contractor,Bsc,5,Other,Engineering,Formal pre entrence Training,91522.0,8,73,65,10
21943,Production Manager,A,30,Male,Single,Contractor,Master's Degree,19,Night,Material Purchacing,Non Formal pre entrence Training,95822.0,24,61,15,4
21956,Production Manager,A,56,Female,Single,Contractor,Master's Degree,10,Morning,Material Purchacing,Non Formal pre entrence Training,87268.0,13,52,4,24
22064,Production Supervisor,A,49,Female,Single,Other,Bsc,27,Afternoon,Sales,Formal pre entrence Training,87195.0,10,97,73,11
22143,Production Supervisor,A,39,Male,Married,Contractor,Bsc,31,Afternoon,Sales,Other,87924.0,18,52,32,21
22192,Production Manager,A,45,Female,Married,Contractor,Bsc,39,Afternoon,QA,Non Formal pre entrence Training,96716.0,5,50,100,13
22205,Production Assistent,A,23,Female,Single,Other,Bsc,18,Other,QA,Mentoring,76669.0,13,78,18,3
22207,Production Supervisor,A,36,Female,Single,Helper,Bsc,2,Morning,Engineering,Other,77137.0,1,13,78,14
22224,Production Supervisor,A,22,Male,Single,Full time,Bsc,28,Night,Material Purchacing,Mentoring,75431.0,19,92,75,5
22379,Production Manager,A,29,Male,Married,Contractor,Bsc,17,Night,QA,On the Job,82127.0,21,34,4,27
22542,Production Supervisor,A,27,Male,Married,Full time,Master's Degree,29,Afternoon,Sales,On the Job,76354.0,3,91,29,0
22599,Production Manager,A,38,Male,Married,Helper,Master's Degree,6,Night,Design,Non Formal pre entrence Training,80882.0,13,8,36,29
22757,Production Manager,A,45,Male,Single,Helper,Master's Degree,26,Afternoon,Sales,Other,79728.0,22,89,19,24
22837,Production Manager,A,52,Female,Married,Full time,Bsc,3,Afternoon,Engineering,Non Formal pre entrence Training,97003.0,10,49,39,0
22898,Production Manager,A,49,Male,Single,Full time,Bsc,35,Evening,Engineering,Other,98755.0,6,46,9,14
